Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2018","2018","t","82366531","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2019","2019","t","101126409","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2020","2020","t","103990935","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2021","2021","t","88272116","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0112","Maize (corn)","2022","2022","t","109420717","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1961","1961","t","274089","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1962","1962","t","275954","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1963","1963","t","274086","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1964","1964","t","290723","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1965","1965","t","292235","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1966","1966","t","295185","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1967","1967","t","337487","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1968","1968","t","337847","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1969","1969","t","389499","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1970","1970","t","423903","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1971","1971","t","498849","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1972","1972","t","536111","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1973","1973","t","488457","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1974","1974","t","493784","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1975","1975","t","527076","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1976","1976","t","518606","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1977","1977","t","548403","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1978","1978","t","574530","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1979","1979","t","580301","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1980","1980","t","565829","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1981","1981","t","619400","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1982","1982","t","668312","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1983","1983","t","831443","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1984","1984","t","960347","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1985","1985","t","1146600","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1986","1986","t","1240820","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1987","1987","t","1424260","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1988","1988","t","1512320","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1989","1989","t","1241840","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1990","1990","t","1103897","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1991","1991","t","1190307","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1992","1992","t","1238991","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1993","1993","t","1251873","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1994","1994","t","1484327","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1995","1995","t","1426361","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1996","1996","t","1145981","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1997","1997","t","1609895","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1998","1998","t","1669829","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","1999","1999","t","1870736","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2000","2000","t","2003688","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2001","2001","t","2145027","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2002","2002","t","2149851","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2003","2003","t","2160020","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2004","2004","t","2215949","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2005","2005","t","2292470","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2006","2006","t","2560632","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2007","2007","t","2676323","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2008","2008","t","2568547","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2009","2009","t","2206492","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2010","2010","t","2205586","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2011","2011","t","2365455","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2012","2012","t","2546601","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2013","2013","t","2483831","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2014","2014","t","2646243","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2015","2015","t","2653646","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2016","2016","t","2559117","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2017","2017","t","2309634","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2018","2018","t","2652231","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2019","2019","t","2418321","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","01318","Pineapples","2020","2020","t","2456154","A","Official figure",""
